id_institucion,nombre,tipo,estatus,area,escolaridad,palabras_clave_ingreso,palabras_clave_egreso,openness,conscientiousness,extraversion,agreeableness,neuroticism
cbbfbd,DISEÑO GRAFICO (LICENCIATURA MIXTA),FEDERAL,VIGENTE,ARTES Y HUMANIDADES,licenciatura,,,,,,,
cbbfbd,PSICOLOGIA INDUSTRIAL,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,,,,,
cbbfbd,EDUCACION,FEDERAL,VIGENTE,EDUCACIÓN,,,,0.73,0.79,0.76,0.79,0.39
cbbfbd,PEDAGOGIA (LICENCIATURA ESCOLARIZADA),FEDERAL,VIGENTE,EDUCACIÓN,licenciatura,,,,,,,
cbbfbd,PEDAGOGIA (LICENCIATURA MIXTA),FEDERAL,VIGENTE,EDUCACIÓN,licenciatura,,,,,,,
cbbfbd,INGENIERIA EN MANUFACTURA Y ROBOTICA (LICENCIATURA ESCOLARIZADA),FEDERAL,VIGENTE,"INGENIERIA",licenciatura,,,,,,,
cbbfbd,ARQUITECTURA (LICENCIATURA ESCOLARIZADA),FEDERAL,VIGENTE,"INGENIERIA",licenciatura,,,,,,,
cbbfbd,INGENIERIA INDUSTRIAL Y DE SISTEMAS (LICENCIATURA ESCOLARIZADA),FEDERAL,VIGENTE,"INGENIERIA",licenciatura,,,,,,,
cbbfbd,INGENIERIA EN MANUFACTURA Y ROBOTICA (LICENCIATURA MIXTA),FEDERAL,VIGENTE,"INGENIERIA",licenciatura,,,,,,,
cbbfbd,ARQUITECTURA (LICENCIATURA MIXTA),FEDERAL,VIGENTE,"INGENIERIA",licenciatura,,,,,,,
cbbfbd,INGENIERIA INDUSTRIAL Y DE SISTEMAS (LICENCIATURA MIXTA),FEDERAL,VIGENTE,"INGENIERIA",licenciatura,,,,,,,
cbbfbd,GASTRONOMIA (LICENCIATURA ESCOLARIZADA),FEDERAL,VIGENTE,ARTES Y HUMANIDADES,licenciatura,,,,,,,
cbbfbd,GASTRONOMIA (LICENCIATURA ESCOLARIZADA),FEDERAL,VIGENTE,ARTES Y HUMANIDADES,licenciatura,,,,,,,
cbbfbd,CONTADOR PUBLICO,FEDERAL,VIGENTE,OTRA,,,,,,,,
cbbfbd,ADMINISTRACION DE EMPRESAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
cbbfbd,COMERCIO INTERNACIONAL,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.7,0.8,0.7,0.6,0.4
cbbfbd,PUBLICIDAD Y MERCADOTECNIA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
cbbfbd,ADMINISTRACION DE EMPRESAS (LICENCIATURA ESCOLARIZADA),FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,licenciatura,,,0.63,0.79,0.8,0.53,0.3
cbbfbd,ADMINISTRACION DE EMPRESAS TURISTICAS (LICENCIATURA ESCOLARIZADA),FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,licenciatura,,,0.63,0.79,0.8,0.53,0.3
cbbfbd,ADMINISTRACION DE TECNOLOGIAS DE LA INFORMACION (LICENCIATURA ESCOLARIZADA),FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,licenciatura,,,0.63,0.79,0.8,0.53,0.3
cbbfbd,PEDAGOGIA (LICENCIATURA MIXTA),FEDERAL,VIGENTE,EDUCACIÓN,licenciatura,,,,,,,
cbbfbd,COMERCIO INTERNACIONAL (LICENCIATURA ESCOLARIZADA),FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,licenciatura,,,,,,,
cbbfbd,COMERCIO INTERNACIONAL (LICENCIATURA MIXTA),FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,licenciatura,,,,,,,
cbbfbd,CONTADURIA PUBLICA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.4,0.95,0.5,0.6,0.3
cbbfbd,DERECHO (LICENCIATURA ESCOLARIZADA),FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,licenciatura,,,0.6,0.9,0.7,0.4,0.29
cbbfbd,DERECHO (LICENCIATURA MIXTA),FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,licenciatura,,,0.6,0.9,0.7,0.4,0.29
cbbfbd,INGENIERIA EN SISTEMAS COMPUTACIONALES,FEDERAL,VIGENTE,"INGENIERIA",ingeniería,,,0.9,0.8,0.4,0.6,0.4
cbbfbd,ADMINISTRACION DE NEGOCIOS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
cbbfbd,DERECHO Y JUICIOS ORALES,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,0.6,0.9,0.7,0.4,0.29
cbbfbd,GESTION EDUCATIVA,FEDERAL,VIGENTE,EDUCACIÓN,,,,,,,,
3948ff,DERECHO,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,0.6,0.9,0.7,0.4,0.29
3948ff,INGENIERIA EN SISTEMAS COMPUTACIONALES,FEDERAL,VIGENTE,"INGENIERIA",ingeniería,,,0.9,0.8,0.4,0.6,0.4
3948ff,PSICOLOGIA INDUSTRIAL,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,,,,,
3948ff,EDUCACION,FEDERAL,VIGENTE,EDUCACIÓN,,,,0.73,0.79,0.76,0.79,0.39
3948ff,ADMINISTRACION DE EMPRESAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
3948ff,COMERCIO INTERNACIONAL,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.7,0.8,0.7,0.6,0.4
3948ff,CONTADOR PUBLICO,FEDERAL,VIGENTE,OTRA,,,,,,,,
3948ff,PUBLICIDAD Y MERCADOTECNIA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
e83783,DERECHO,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,0.6,0.9,0.7,0.4,0.29
e83783,DERECHO (LICENCIATURA ESCOLARIZADA),FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,licenciatura,,,0.6,0.9,0.7,0.4,0.29
e83783,DERECHO (LICENCIATURA MIXTA),FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,licenciatura,,,0.6,0.9,0.7,0.4,0.29
e83783,DERECHO Y JUICIOS ORALES,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,0.6,0.9,0.7,0.4,0.29
e83783,CIENCIAS DE LA COMUNICACION (LICENCIATURA ESCOLARIZADA),FEDERAL,VIGENTE,"CIENCIAS NATURALES, EXACTAS Y DE LA COMPUTACIÓN",licenciatura,,,,,,,
e83783,INGENIERIA EN SISTEMAS COMPUTACIONALES (LICENCIATURA ESCOLARIZADA),FEDERAL,VIGENTE,"INGENIERIA",licenciatura,,,,,,,
e83783,INGENIERIA EN CIBERSEGURIDAD Y TELECOMUNICACIONES,FEDERAL,VIGENTE,"INGENIERIA",ingeniería,,,,,,,
e83783,DESARROLLO DE APLICACIONES Y SOFTWARE,FEDERAL,VIGENTE,TECNOLOGÍAS DE LA INFORMACIÓN Y LA COMUNICACIÓN,,,,,,,,
e83783,CIENCIAS DE LA COMUNICACION (LICENCIATURA MIXTA),FEDERAL,VIGENTE,"CIENCIAS NATURALES, EXACTAS Y DE LA COMPUTACIÓN",licenciatura,,,,,,,
e83783,INGENIERIA EN SISTEMAS COMPUTACIONALES (LICENCIATURA MIXTA),FEDERAL,VIGENTE,"INGENIERIA",licenciatura,,,,,,,
e83783,DISEÑO GRAFICO (LICENCIATURA ESCOLARIZADA),FEDERAL,VIGENTE,ARTES Y HUMANIDADES,licenciatura,,,,,,,
e83783,DISEÑO GRAFICO (LICENCIATURA MIXTA),FEDERAL,VIGENTE,ARTES Y HUMANIDADES,licenciatura,,,,,,,
e83783,PSICOLOGIA INDUSTRIAL,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,,,,,
e83783,EDUCACION,FEDERAL,VIGENTE,EDUCACIÓN,,,,0.73,0.79,0.76,0.79,0.39
e83783,PEDAGOGIA (LICENCIATURA ESCOLARIZADA),FEDERAL,VIGENTE,EDUCACIÓN,licenciatura,,,,,,,
e83783,PEDAGOGIA (LICENCIATURA MIXTA),FEDERAL,VIGENTE,EDUCACIÓN,licenciatura,,,,,,,
e83783,INGENIERIA INDUSTRIAL Y DE SISTEMAS (LICENCIATURA ESCOLARIZADA),FEDERAL,VIGENTE,"INGENIERIA",licenciatura,,,,,,,
e83783,INGENIERIA EN MANUFACTURA Y ROBOTICA (LICENCIATURA ESCOLARIZADA),FEDERAL,VIGENTE,"INGENIERIA",licenciatura,,,,,,,
e83783,ARQUITECTURA (LICENCIATURA ESCOLARIZADA),FEDERAL,VIGENTE,"INGENIERIA",licenciatura,,,,,,,
e83783,ARQUITECTURA (LICENCIATURA MIXTA),FEDERAL,VIGENTE,"INGENIERIA",licenciatura,,,,,,,
e83783,INGENIERIA INDUSTRIAL Y DE SISTEMAS (LICENCIATURA MIXTA),FEDERAL,VIGENTE,"INGENIERIA",licenciatura,,,,,,,
e83783,INGENIERIA EN MANUFACTURA Y ROBOTICA (LICENCIATURA MIXTA),FEDERAL,VIGENTE,"INGENIERIA",licenciatura,,,,,,,
e83783,GASTRONOMIA,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,0.7,0.8,0.7,0.7,0.4
e83783,ADMINISTRACION DE EMPRESAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
e83783,COMERCIO INTERNACIONAL,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.7,0.8,0.7,0.6,0.4
e83783,CONTADOR PUBLICO,FEDERAL,VIGENTE,OTRA,,,,,,,,
e83783,PUBLICIDAD Y MERCADOTECNIA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
e83783,ADMINISTRACION DE EMPRESAS TURISTICAS (LICENCIATURA ESCOLARIZADA),FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,licenciatura,,,0.63,0.79,0.8,0.53,0.3
e83783,ADMINISTRACION DE TECNOLOGIAS DE LA INFORMACION (LICENCIATURA ESCOLARIZADA),FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,licenciatura,,,0.63,0.79,0.8,0.53,0.3
e83783,MERCADOTECNIA (LICENCIATURA ESCOLARIZADA),FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,licenciatura,,,0.7,0.7,0.9,0.7,0.4
e83783,INGENIERIA EN SISTEMAS COMPUTACIONALES (LICENCIATURA MIXTA),FEDERAL,VIGENTE,"INGENIERIA",licenciatura,,,,,,,
e83783,ADMINISTRACION DE TECNOLOGIAS DE LA INFORMACION (LICENCIATURA MIXTA),FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,licenciatura,,,0.63,0.79,0.8,0.53,0.3
e83783,ARQUITECTURA (LICENCIATURA ESCOLARIZADA),FEDERAL,VIGENTE,"INGENIERIA",licenciatura,,,,,,,
e83783,ARQUITECTURA (LICENCIATURA MIXTA),FEDERAL,VIGENTE,"INGENIERIA",licenciatura,,,,,,,
e83783,COMERCIO INTERNACIONAL (LICENCIATURA ESCOLARIZADA),FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,licenciatura,,,,,,,
e83783,CONTADURIA PUBLICA (LICENCIATURA ESCOLARIZADA),FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,licenciatura,,,,,,,
e83783,ADMINISTRACION DE NEGOCIOS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
e83783,DERECHO Y JUICIOS ORALES,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,0.6,0.9,0.7,0.4,0.29
e83783,GESTION EDUCATIVA,FEDERAL,VIGENTE,EDUCACIÓN,,,,,,,,
e83783,INGENIERIA EN CIBERSEGURIDAD Y TELECOMUNICACIONES,FEDERAL,VIGENTE,"INGENIERIA",ingeniería,,,,,,,
e83783,ADMINISTRACION DE TECNOLOGIAS DE LA INFORMACION (LICENCIATURA MIXTA),FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,licenciatura,,,0.63,0.79,0.8,0.53,0.3
e83783,ADMINISTRACION DE NEGOCIOS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
e83783,GESTION EDUCATIVA,FEDERAL,VIGENTE,EDUCACIÓN,,,,,,,,
cebbe9,CIENCIAS DE LA COMUNICACION,FEDERAL,VIGENTE,"CIENCIAS NATURALES, EXACTAS Y DE LA COMPUTACIÓN",,,,,,,,
cebbe9,DERECHO (LICENCIATURA ESCOLARIZADA),FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,licenciatura,,,0.6,0.9,0.7,0.4,0.29
cebbe9,DERECHO (LICENCIATURA MIXTA),FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,licenciatura,,,0.6,0.9,0.7,0.4,0.29
cebbe9,FILOSOFIA DE LA IGUALDAD SUSTANTIVA,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,,,,,
cebbe9,FILOSOFIA DE LOS DERECHOS HUMANOS,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,0.6,0.9,0.7,0.4,0.29
cebbe9,DISEÑO GRAFICO DIGITAL,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,0.9,0.7,0.5,0.6,0.5
cebbe9,PSICOLOGIA CLINICA,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,,,,,
cebbe9,ADMINISTRACION DE EMPRESAS (LICENCIATURA ESCOLARIZADA),FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,licenciatura,,,0.63,0.79,0.8,0.53,0.3
cebbe9,ADMINISTRACION (LICENCIATURA ESCOLARIZADA),FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,licenciatura,,,0.63,0.79,0.8,0.53,0.3
cebbe9,CONTADURIA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.4,0.95,0.4,0.6,0.3
cebbe9,COMERCIO INTERNACIONAL Y ADUANAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.7,0.8,0.7,0.6,0.4
cebbe9,FILOSOFIA DE LA IGUALDAD SUSTANTIVA,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,,,,,
cebbe9,FILOSOFIA DE LOS DERECHOS HUMANOS,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,0.6,0.9,0.7,0.4,0.29
cebbe9,CONTADURIA PUBLICA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.4,0.95,0.5,0.6,0.3
0d2ec9,DERECHO,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,0.6,0.9,0.7,0.4,0.29
0d2ec9,DERECHO,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,0.6,0.9,0.7,0.4,0.29
4dd5b2,DERECHO (LICENCIATURA ESCOLARIZADA),FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,licenciatura,,,0.6,0.9,0.7,0.4,0.29
4dd5b2,DERECHO (LICENCIATURA MIXTA),FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,licenciatura,,,0.6,0.9,0.7,0.4,0.29
4dd5b2,INGENIERIA EN SISTEMAS COMPUTACIONALES,FEDERAL,VIGENTE,"INGENIERIA",ingeniería,,,0.9,0.8,0.4,0.6,0.4
4dd5b2,PSICOLOGIA (LICENCIATURA ESCOLARIZADA),FEDERAL,VIGENTE,ARTES Y HUMANIDADES,licenciatura,,,,,,,
4dd5b2,PSICOLOGIA,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,0.8,0.8,0.6,0.9,0.3
4dd5b2,CIENCIAS DE LA EDUCACION CON TERMINAL EN PSICOLOGIA EDUCATIVA,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,0.73,0.79,0.76,0.79,0.39
4dd5b2,CIENCIAS DE LA EDUCACION (MAESTRÍA ESCOLARIZADA),FEDERAL,VIGENTE,"CIENCIAS NATURALES, EXACTAS Y DE LA COMPUTACIÓN",maestría,,,0.73,0.79,0.76,0.79,0.39
4dd5b2,ADMINISTRACION DE EMPRESAS (LICENCIATURA MIXTA),FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,licenciatura,,,0.63,0.79,0.8,0.53,0.3
4dd5b2,CIENCIAS DE LA EDUCACION CON TERMINAL EN PSICOLOGIA EDUCATIVA,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,0.73,0.79,0.76,0.79,0.39
4dd5b2,MERCADOTECNIA (LICENCIATURA MIXTA),FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,licenciatura,,,0.8,0.7,0.9,0.6,0.4
837907,DERECHO (LICENCIATURA ESCOLARIZADA),FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,licenciatura,,,0.6,0.9,0.7,0.4,0.29
837907,FILOSOFIA DE LA IGUALDAD SUSTANTIVA,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,,,,,
837907,FILOSOFIA DE LOS DERECHOS HUMANOS,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,0.6,0.9,0.7,0.4,0.29
837907,DISEÑO GRAFICO DIGITAL,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,0.9,0.7,0.5,0.6,0.5
837907,NUTRICION,FEDERAL,VIGENTE,SALUD,,,,,,,,
837907,PSICOPEDAGOGIA,FEDERAL,VIGENTE,EDUCACIÓN,,,,0.8,0.8,0.6,0.9,0.3
837907,FISIOTERAPIA,FEDERAL,VIGENTE,SALUD,,,,,,,,
837907,ENFERMERIA PERINATAL,FEDERAL,VIGENTE,SALUD,,,,,,,,
f2ac39,DERECHO,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,0.6,0.9,0.7,0.4,0.29
f2ac39,CIENCIAS POLITICAS Y ADMINISTRACION PUBLICA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
f2ac39,DISEÑO DE IMAGEN Y RELACIONES PUBLICAS,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,,,,,
f2ac39,CONSULTORIA DE IMAGEN,FEDERAL,VIGENTE,OTRA,,,,,,,,
f2ac39,DISEÑO GRAFICO,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,0.9,0.7,0.5,0.6,0.5
f2ac39,PSICOLOGIA,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,0.8,0.8,0.6,0.9,0.3
f2ac39,NUTRICION,FEDERAL,VIGENTE,SALUD,,,,,,,,
f2ac39,PEDAGOGIA,FEDERAL,VIGENTE,EDUCACIÓN,,,,0.8,0.8,0.7,0.8,0.4
f2ac39,INGENIERIA INDUSTRIAL,FEDERAL,VIGENTE,"INGENIERIA",ingeniería,,,0.7,0.9,0.6,0.6,0.3
f2ac39,GASTRONOMIA,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,0.7,0.8,0.7,0.7,0.4
f2ac39,CONTADURIA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.4,0.95,0.4,0.6,0.3
f2ac39,ADMINISTRACION,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
f2ac39,MERCADOTECNIA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.8,0.7,0.9,0.7,0.4
f2ac39,ADMINISTRACION FINANCIERA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
f2ac39,COMERCIO INTERNACIONAL,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.7,0.8,0.7,0.6,0.4
3f83a8,DERECHO,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,0.6,0.9,0.7,0.4,0.29
3f83a8,CRIMINOLOGIA,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,,,,,
3f83a8,AMPARO,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,,,,,
3f83a8,INFORMATICA,FEDERAL,VIGENTE,TECNOLOGÍAS DE LA INFORMACIÓN Y LA COMUNICACIÓN,,,,,,,,
3f83a8,INGENIERIA EN SISTEMAS COMPUTACIONALES,FEDERAL,VIGENTE,"INGENIERIA",ingeniería,,,0.9,0.8,0.4,0.6,0.4
3f83a8,DISEÑO GRAFICO,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,0.9,0.7,0.5,0.6,0.5
3f83a8,PSICOLOGIA,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,0.8,0.8,0.6,0.9,0.3
3f83a8,DOCENCIA SUPERIOR,FEDERAL,VIGENTE,EDUCACIÓN,,,,,,,,
3f83a8,INGENIERIA CIVIL,FEDERAL,VIGENTE,"INGENIERIA",ingeniería,,,0.6,0.9,0.6,0.6,0.3
3f83a8,INGENIERIA INDUSTRIAL,FEDERAL,VIGENTE,"INGENIERIA",ingeniería,,,0.7,0.9,0.6,0.6,0.3
3f83a8,ARQUITECTURA,FEDERAL,VIGENTE,"INGENIERIA",,,,0.8,0.8,0.6,0.5,0.4
3f83a8,MERCADOTECNIA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.8,0.7,0.9,0.7,0.4
3f83a8,ADMINISTRACION FINANCIERA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
3f83a8,COMERCIO INTERNACIONAL,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.7,0.8,0.7,0.6,0.4
3f83a8,DESARROLLO ORGANIZACIONAL,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
3f83a8,ADMINISTRACION PUBLICA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
3f83a8,FISCAL,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,,,,,
3f83a8,AUDITORIA,FEDERAL,VIGENTE,OTRA,,,,,,,,
3f83a8,VALUACION,FEDERAL,VIGENTE,OTRA,,,,,,,,
3f83a8,ADMINISTRACION,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
3f83a8,FINANZAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
90c250,DERECHO (LICENCIATURA ESCOLARIZADA),FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,licenciatura,,,0.6,0.9,0.7,0.4,0.29
90c250,DERECHO (LICENCIATURA MIXTA),FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,licenciatura,,,0.6,0.9,0.7,0.4,0.29
90c250,DERECHO PENAL,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,0.6,0.9,0.7,0.4,0.29
90c250,INFORMATICA,FEDERAL,VIGENTE,TECNOLOGÍAS DE LA INFORMACIÓN Y LA COMUNICACIÓN,,,,,,,,
90c250,PSICOLOGIA ORGANIZACIONAL,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,0.8,0.8,0.7,0.8,0.3
90c250,PSICOLOGIA ORGANIZACIONAL,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,0.8,0.8,0.7,0.8,0.3
90c250,PEDAGOGIA,FEDERAL,VIGENTE,EDUCACIÓN,,,,0.8,0.8,0.7,0.8,0.4
90c250,EDUCACION,FEDERAL,VIGENTE,EDUCACIÓN,,,,0.73,0.79,0.76,0.79,0.39
90c250,MERCADOTECNIA Y NEGOCIOS INTERNACIONALES,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
90c250,CONTADURIA PUBLICA Y FINANZAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
90c250,COMERCIO INTERNACIONAL,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.7,0.8,0.7,0.6,0.4
90c250,ADMINISTRACION DE EMPRESAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
90c250,ADMINISTRACION,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
90c250,DESARROLLO ORGANIZACIONAL,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
90c250,FISCAL,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,,,,,
0e82d3,COMUNICACION Y GESTION DE LA CULTURA Y LAS ARTES,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,0.93,0.63,0.57,0.62,0.52
0e82d3,COMUNICACION ORGANIZACIONAL,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
0e82d3,COMUNICACION SOCIAL,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,,,,,
0e82d3,PERIODISMO,FEDERAL,VIGENTE,TECNOLOGÍAS DE LA INFORMACIÓN Y LA COMUNICACIÓN,,,,,,,,
0e82d3,VISUALIZACION CREATIVA,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,,,,,
0e82d3,COMUNICACION,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,0.8,0.7,0.9,0.7,0.4
0e82d3,COMUNICACION PERIODISTICA Y SUS NUEVAS TECNOLOGIAS,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,,,,,
0e82d3,COMUNICACION PARA LA ALTA DIRECCION,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
0e82d3,COMUNICACION VISUAL,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,,,,,
0e82d3,CINE,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,,,,,
0e82d3,ANIMACION,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,0.95,0.7,0.5,0.6,0.4
0e82d3,ESCRITURA CINEMATOGRAFICA,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,,,,,
0e82d3,CINE DOCUMENTAL,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,,,,,
0e82d3,EFECTOS VISUALES,FEDERAL,VIGENTE,OTRA,,,,,,,,
0e82d3,PUBLICIDAD (LIC. ESCOLARIZADA),FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
0e82d3,MERCADOTECNIA Y ANALISIS DEL CONSUMIDOR,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,,,,,
